Mximo;Mnimo;Media;Fechamximo;Fechamnimo;fecha
38;30,76;35;2005-09-1600:30:00;2005-09-1618:30:00;2005-09-16-00:00:00
32;26,22;29;2005-09-17-00:00:00;2005-09-1723:00:00;2005-09-17-00:00:00
30;18,82;26;2005-09-1813:15:00;2005-09-1821:00:00;2005-09-18-00:00:00
33;23,26;31;2005-09-1909:30:00;2005-09-1900:15:00;2005-09-19-00:00:00
34;24,74;30;2005-09-2009:00:00;2005-09-2002:15:00;2005-09-20-00:00:00
34;24,74;29;2005-09-2114:30:00;2005-09-2108:30:00;2005-09-21-00:00:00
33;21,78;28;2005-09-2216:45:00;2005-09-2209:30:00;2005-09-22-00:00:00
34;26,22;30;2005-09-2315:15:00;2005-09-23-00:00:00;2005-09-23-00:00:00
32;26,22;30;2005-09-2410:45:00;2005-09-2422:45:00;2005-09-24-00:00:00
33;27,7;30;2005-09-2519:30:00;2005-09-25-00:00:00;2005-09-25-00:00:00
35;30,76;33;2005-09-2612:45:00;2005-09-2610:30:00;2005-09-26-00:00:00
58;26,22;34;2005-09-2704:15:00;2005-09-2708:45:00;2005-09-27-00:00:00
38;30,76;34;2005-09-2813:30:00;2005-09-2802:15:00;2005-09-28-00:00:00
34;29,74;32;2005-09-2912:15:00;2005-09-2904:45:00;2005-09-29-00:00:00
35;28,72;32;2005-09-3014:00:00;2005-09-3004:00:00;2005-09-30-00:00:00
34;27,7;30;2005-10-01-00:00:00;2005-10-0111:00:00;2005-10-01-00:00:00
32;27,7;29;2005-10-0208:30:00;2005-10-02-00:00:00;2005-10-02-00:00:00
32;21,78;28;2005-10-0302:45:00;2005-10-0320:00:00;2005-10-03-00:00:00
31;20,3;26;2005-10-0415:00:00;2005-10-0421:00:00;2005-10-04-00:00:00
30;21,78;27;2005-10-0515:15:00;2005-10-05-00:00:00;2005-10-05-00:00:00
26;20,3;24;2005-10-0605:45:00;2005-10-0602:30:00;2005-10-06-00:00:00
29;18,82;25;2005-10-0703:30:00;2005-10-0712:45:00;2005-10-07-00:00:00
25;12,255;17;2005-10-0804:30:00;2005-10-0822:15:00;2005-10-08-00:00:00
17;12,47;14;2005-10-0910:45:00;2005-10-0901:15:00;2005-10-09-00:00:00
25;15,86;19;2005-10-1019:30:00;2005-10-1010:30:00;2005-10-10-00:00:00
30;20,3;25;2005-10-1107:00:00;2005-10-1102:15:00;2005-10-11-00:00:00
29;23,26;26;2005-10-1207:45:00;2005-10-12-00:00:00;2005-10-12-00:00:00
58;24,74;41;2005-10-1314:00:00;2005-10-1300:30:00;2005-10-13-00:00:00
100;36,88;64;2005-10-1409:00:00;2005-10-14-00:00:00;2005-10-14-00:00:00
100;43,034;74;2005-10-1509:45:00;2005-10-1508:15:00;2005-10-15-00:00:00
69;53,303;63;2005-10-1611:45:00;2005-10-1615:00:00;2005-10-16-00:00:00
64;36,88;45;2005-10-17-00:00:00;2005-10-1712:30:00;2005-10-17-00:00:00
64;30,76;40;2005-10-1811:15:00;2005-10-1809:45:00;2005-10-18-00:00:00
53;33,82;39;2005-10-19-00:00:00;2005-10-1911:15:00;2005-10-19-00:00:00
37;31,78;35;2005-10-20-00:00:00;2005-10-2012:30:00;2005-10-20-00:00:00
38;31,78;35;2005-10-2107:15:00;2005-10-2123:00:00;2005-10-21-00:00:00
43;30,76;33;2005-10-2217:00:00;2005-10-2204:45:00;2005-10-22-00:00:00
35;30,76;33;2005-10-2320:30:00;2005-10-2303:30:00;2005-10-23-00:00:00
43;28,72;34;2005-10-2410:30:00;2005-10-2409:00:00;2005-10-24-00:00:00
36;31,78;34;2005-10-2502:45:00;2005-10-2511:45:00;2005-10-25-00:00:00
35;29,74;32;2005-10-2621:00:00;2005-10-2613:15:00;2005-10-26-00:00:00
33;28,72;31;2005-10-2707:00:00;2005-10-2721:30:00;2005-10-27-00:00:00
35;27,7;31;2005-10-2803:30:00;2005-10-2818:45:00;2005-10-28-00:00:00
37;29,74;32;2005-10-2920:45:00;2005-10-2901:15:00;2005-10-29-00:00:00
48;31,78;37;2005-10-3019:15:00;2005-10-30-00:00:00;2005-10-30-00:00:00
48;34,84;39;2005-10-3114:15:00;2005-10-3104:00:00;2005-10-31-00:00:00
89;35,86;52;2005-11-0117:15:00;2005-11-0107:15:00;2005-11-01-00:00:00
74;37,9;56;2005-11-02-00:00:00;2005-11-0222:15:00;2005-11-02-00:00:00
53;34,84;42;2005-11-03-00:00:00;2005-11-0311:15:00;2005-11-03-00:00:00
43;31,78;36;2005-11-0400:45:00;2005-11-0414:00:00;2005-11-04-00:00:00
43;32,8;37;2005-11-0517:30:00;2005-11-0512:00:00;2005-11-05-00:00:00
89;37,9;57;2005-11-0613:45:00;2005-11-06-00:00:00;2005-11-06-00:00:00
64;48,168;53;2005-11-07-00:00:00;2005-11-0704:00:00;2005-11-07-00:00:00
48;35,86;39;2005-11-08-00:00:00;2005-11-0808:15:00;2005-11-08-00:00:00
48;33,82;38;2005-11-0909:30:00;2005-11-0916:00:00;2005-11-09-00:00:00
218;33,82;101;2005-11-1020:30:00;2005-11-10-00:00:00;2005-11-10-00:00:00
218;140,583;178;2005-11-1102:45:00;2005-11-1120:30:00;2005-11-11-00:00:00
156;109,778;134;2005-11-1201:30:00;2005-11-1222:45:00;2005-11-12-00:00:00
218;120,047;140;2005-11-1323:45:00;2005-11-13-00:00:00;2005-11-13-00:00:00
382;222,73;331;2005-11-1409:45:00;2005-11-14-00:00:00;2005-11-14-00:00:00
336;284,34;325;2005-11-1500:45:00;2005-11-1523:30:00;2005-11-15-00:00:00
408;238,133;283;2005-11-1623:45:00;2005-11-1609:15:00;2005-11-16-00:00:00
510;407,56;478;2005-11-1710:15:00;2005-11-17-00:00:00;2005-11-17-00:00:00
454;351,084;397;2005-11-18-00:00:00;2005-11-1823:15:00;2005-11-18-00:00:00
346;238,133;294;2005-11-19-00:00:00;2005-11-1923:15:00;2005-11-19-00:00:00
243;171,388;211;2005-11-2000:45:00;2005-11-2023:45:00;2005-11-20-00:00:00
177;145,718;162;2005-11-21-00:00:00;2005-11-2123:00:00;2005-11-21-00:00:00
146;104,644;125;2005-11-22-00:00:00;2005-11-2213:15:00;2005-11-22-00:00:00
115;84,108;101;2005-11-2301:15:00;2005-11-2316:30:00;2005-11-23-00:00:00
100;84,108;93;2005-11-2401:15:00;2005-11-2414:00:00;2005-11-24-00:00:00
105;84,108;94;2005-11-2510:45:00;2005-11-2523:30:00;2005-11-25-00:00:00
115;73,839;92;2005-11-2623:00:00;2005-11-2615:30:00;2005-11-26-00:00:00
135;89,242;114;2005-11-2704:00:00;2005-11-2702:45:00;2005-11-27-00:00:00
171;94,376;141;2005-11-2820:30:00;2005-11-2809:30:00;2005-11-28-00:00:00
166;140,583;153;2005-11-29-00:00:00;2005-11-2915:00:00;2005-11-29-00:00:00
187;145,718;156;2005-11-3022:00:00;2005-11-30-00:00:00;2005-11-30-00:00:00
325;181,657;235;2005-12-0123:00:00;2005-12-01-00:00:00;2005-12-01-00:00:00
325;253,535;307;2005-12-02-00:00:00;2005-12-0213:00:00;2005-12-02-00:00:00
418;284,34;351;2005-12-0323:15:00;2005-12-0301:45:00;2005-12-03-00:00:00
443;351,084;407;2005-12-0405:15:00;2005-12-0423:45:00;2005-12-04-00:00:00
361;253,535;314;2005-12-0522:45:00;2005-12-0518:45:00;2005-12-05-00:00:00
469;361,352;410;2005-12-0621:45:00;2005-12-06-00:00:00;2005-12-06-00:00:00
567;464,036;510;2005-12-0717:00:00;2005-12-0700:15:00;2005-12-07-00:00:00
495;366,487;431;2005-12-08-00:00:00;2005-12-0823:15:00;2005-12-08-00:00:00
413;310,011;340;2005-12-0923:45:00;2005-12-0911:00:00;2005-12-09-00:00:00
449;412,694;428;2005-12-1021:45:00;2005-12-10-00:00:00;2005-12-10-00:00:00
449;320,279;393;2005-12-11-00:00:00;2005-12-1123:00:00;2005-12-11-00:00:00
315;227,864;259;2005-12-12-00:00:00;2005-12-1221:45:00;2005-12-12-00:00:00
228;171,388;204;2005-12-13-00:00:00;2005-12-1316:45:00;2005-12-13-00:00:00
182;150,852;164;2005-12-1400:30:00;2005-12-1418:30:00;2005-12-14-00:00:00
171;145,718;158;2005-12-1517:45:00;2005-12-1505:15:00;2005-12-15-00:00:00
177;155,986;167;2005-12-1601:30:00;2005-12-1612:15:00;2005-12-16-00:00:00
161;130,315;148;2005-12-17-00:00:00;2005-12-1714:45:00;2005-12-17-00:00:00
166;125,181;139;2005-12-1822:15:00;2005-12-1808:45:00;2005-12-18-00:00:00
238;166,254;221;2005-12-1909:45:00;2005-12-19-00:00:00;2005-12-19-00:00:00
233;135,449;199;2005-12-2000:30:00;2005-12-2010:00:00;2005-12-20-00:00:00
197;145,718;164;2005-12-2108:00:00;2005-12-2107:00:00;2005-12-21-00:00:00
151;114,913;138;2005-12-22-00:00:00;2005-12-2219:00:00;2005-12-22-00:00:00
125;104,644;114;2005-12-23-00:00:00;2005-12-2321:15:00;2005-12-23-00:00:00
141;73,839;109;2005-12-2414:45:00;2005-12-2413:45:00;2005-12-24-00:00:00
100;84,108;93;2005-12-2505:00:00;2005-12-2522:30:00;2005-12-25-00:00:00
110;53,303;89;2005-12-2615:15:00;2005-12-2614:30:00;2005-12-26-00:00:00
125;53,303;81;2005-12-2711:30:00;2005-12-2709:15:00;2005-12-27-00:00:00
84;68,705;75;2005-12-28-00:00:00;2005-12-2802:45:00;2005-12-28-00:00:00
84;68,705;75;2005-12-2912:30:00;2005-12-2908:45:00;2005-12-29-00:00:00
100;58,437;81;2005-12-3012:15:00;2005-12-3009:15:00;2005-12-30-00:00:00
772;99,51;457;2005-12-3122:45:00;2005-12-31-00:00:00;2005-12-31-00:00:00
789;479,438;643;2006-01-0102:45:00;2006-01-0119:00:00;2006-01-01-00:00:00
639;525,646;577;2006-01-0223:15:00;2006-01-0211:45:00;2006-01-02-00:00:00
812;638,598;724;2006-01-0322:00:00;2006-01-03-00:00:00;2006-01-03-00:00:00
818;648,866;744;2006-01-04-00:00:00;2006-01-0423:45:00;2006-01-04-00:00:00
649;484,573;570;2006-01-05-00:00:00;2006-01-0523:30:00;2006-01-05-00:00:00
521;484,573;500;2006-01-0618:30:00;2006-01-06-00:00:00;2006-01-06-00:00:00
510;412,694;461;2006-01-0700:15:00;2006-01-0722:00:00;2006-01-07-00:00:00
408;345,95;376;2006-01-08-00:00:00;2006-01-0823:15:00;2006-01-08-00:00:00
392;304,877;354;2006-01-0914:15:00;2006-01-0912:45:00;2006-01-09-00:00:00
459;376,755;426;2006-01-1014:45:00;2006-01-10-00:00:00;2006-01-10-00:00:00
438;345,95;392;2006-01-11-00:00:00;2006-01-1123:30:00;2006-01-11-00:00:00
346;284,34;319;2006-01-12-00:00:00;2006-01-1217:45:00;2006-01-12-00:00:00
289;258,669;275;2006-01-13-00:00:00;2006-01-1320:30:00;2006-01-13-00:00:00
269;171,388;252;2006-01-1419:00:00;2006-01-1418:15:00;2006-01-14-00:00:00
243;212,462;225;2006-01-1501:15:00;2006-01-1500:30:00;2006-01-15-00:00:00
218;202,193;210;2006-01-16-00:00:00;2006-01-1614:15:00;2006-01-16-00:00:00
218;171,388;197;2006-01-1711:30:00;2006-01-1710:15:00;2006-01-17-00:00:00
187;150,852;173;2006-01-1814:00:00;2006-01-1812:30:00;2006-01-18-00:00:00
254;161,12;190;2006-01-1923:15:00;2006-01-1904:00:00;2006-01-19-00:00:00
295;253,535;283;2006-01-2006:00:00;2006-01-20-00:00:00;2006-01-20-00:00:00
279;248,401;263;2006-01-21-00:00:00;2006-01-2120:45:00;2006-01-21-00:00:00
248;227,864;234;2006-01-22-00:00:00;2006-01-2210:15:00;2006-01-22-00:00:00
228;202,193;212;2006-01-23-00:00:00;2006-01-2315:45:00;2006-01-23-00:00:00
202;176,523;193;2006-01-2404:00:00;2006-01-2423:15:00;2006-01-24-00:00:00
177;166,254;173;2006-01-25-00:00:00;2006-01-2515:30:00;2006-01-25-00:00:00
182;140,583;160;2006-01-2612:00:00;2006-01-2611:00:00;2006-01-26-00:00:00
156;145,718;151;2006-01-2709:30:00;2006-01-2702:45:00;2006-01-27-00:00:00
177;125,181;146;2006-01-2807:00:00;2006-01-2802:00:00;2006-01-28-00:00:00
146;130,315;139;2006-01-2910:45:00;2006-01-2922:15:00;2006-01-29-00:00:00
135;114,913;128;2006-01-30-00:00:00;2006-01-3016:15:00;2006-01-30-00:00:00
151;73,839;117;2006-01-3111:45:00;2006-01-3109:00:00;2006-01-31-00:00:00
125;109,778;120;2006-02-0111:00:00;2006-02-0121:15:00;2006-02-01-00:00:00
120;109,778;115;2006-02-0200:30:00;2006-02-0204:30:00;2006-02-02-00:00:00
135;104,644;120;2006-02-0319:00:00;2006-02-0308:30:00;2006-02-03-00:00:00
125;99,51;114;2006-02-0403:45:00;2006-02-0414:45:00;2006-02-04-00:00:00
115;94,376;106;2006-02-0503:00:00;2006-02-0522:00:00;2006-02-05-00:00:00
110;99,51;102;2006-02-0611:00:00;2006-02-06-00:00:00;2006-02-06-00:00:00
115;89,242;106;2006-02-0704:30:00;2006-02-0702:15:00;2006-02-07-00:00:00
110;84,108;99;2006-02-0809:15:00;2006-02-0815:45:00;2006-02-08-00:00:00
105;84,108;95;2006-02-09-00:00:00;2006-02-0912:45:00;2006-02-09-00:00:00
100;84,108;92;2006-02-10-00:00:00;2006-02-1020:15:00;2006-02-10-00:00:00
89;68,705;81;2006-02-1114:15:00;2006-02-1121:00:00;2006-02-11-00:00:00
89;68,705;79;2006-02-1210:15:00;2006-02-1200:30:00;2006-02-12-00:00:00
84;68,705;79;2006-02-1309:45:00;2006-02-1302:45:00;2006-02-13-00:00:00
79;63,571;74;2006-02-1409:30:00;2006-02-1421:45:00;2006-02-14-00:00:00
84;63,571;72;2006-02-15-00:00:00;2006-02-1510:15:00;2006-02-15-00:00:00
89;48,168;67;2006-02-1602:00:00;2006-02-1600:45:00;2006-02-16-00:00:00
79;58,437;67;2006-02-1709:45:00;2006-02-17-00:00:00;2006-02-17-00:00:00
84;63,571;70;2006-02-1816:15:00;2006-02-18-00:00:00;2006-02-18-00:00:00
89;31,78;65;2006-02-1912:15:00;2006-02-1911:00:00;2006-02-19-00:00:00
89;53,303;73;2006-02-2012:45:00;2006-02-2002:45:00;2006-02-20-00:00:00
120;58,437;102;2006-02-2109:15:00;2006-02-2101:30:00;2006-02-21-00:00:00
125;63,571;102;2006-02-2202:15:00;2006-02-2201:15:00;2006-02-22-00:00:00
166;120,047;143;2006-02-2312:15:00;2006-02-23-00:00:00;2006-02-23-00:00:00
151;130,315;142;2006-02-2410:30:00;2006-02-2418:45:00;2006-02-24-00:00:00
151;114,913;138;2006-02-2503:30:00;2006-02-2502:30:00;2006-02-25-00:00:00
161;68,705;135;2006-02-2610:15:00;2006-02-2608:45:00;2006-02-26-00:00:00
197;150,852;167;2006-02-2722:30:00;2006-02-27-00:00:00;2006-02-27-00:00:00
202;176,523;185;2006-02-2823:45:00;2006-02-2803:00:00;2006-02-28-00:00:00
218;171,388;196;2006-03-0103:00:00;2006-03-0112:45:00;2006-03-01-00:00:00
177;145,718;162;2006-03-02-00:00:00;2006-03-0216:45:00;2006-03-02-00:00:00
151;125,181;142;2006-03-03-00:00:00;2006-03-0315:15:00;2006-03-03-00:00:00
177;120,047;148;2006-03-0423:15:00;2006-03-0401:30:00;2006-03-04-00:00:00
361;166,254;235;2006-03-0523:30:00;2006-03-0503:00:00;2006-03-05-00:00:00
428;366,487;410;2006-03-0611:00:00;2006-03-06-00:00:00;2006-03-06-00:00:00
587;412,694;496;2006-03-0720:15:00;2006-03-07-00:00:00;2006-03-07-00:00:00
582;525,646;551;2006-03-0823:45:00;2006-03-0813:15:00;2006-03-08-00:00:00
778;582,122;693;2006-03-0918:30:00;2006-03-09-00:00:00;2006-03-09-00:00:00
744;607,792;659;2006-03-10-00:00:00;2006-03-1022:00:00;2006-03-10-00:00:00
846;561,585;622;2006-03-1123:45:00;2006-03-1113:30:00;2006-03-11-00:00:00
1675;857,04;1339;2006-03-1219:30:00;2006-03-12-00:00:00;2006-03-12-00:00:00
1649;1302,6;1467;2006-03-13-00:00:00;2006-03-1323:45:00;2006-03-13-00:00:00
1291;732,96;967;2006-03-14-00:00:00;2006-03-1423:30:00;2006-03-14-00:00:00
727;546,183;624;2006-03-15-00:00:00;2006-03-1521:30:00;2006-03-15-00:00:00
546;448,633;502;2006-03-16-00:00:00;2006-03-1623:30:00;2006-03-16-00:00:00
449;340,816;399;2006-03-17-00:00:00;2006-03-1720:00:00;2006-03-17-00:00:00
351;310,011;329;2006-03-18-00:00:00;2006-03-1819:00:00;2006-03-18-00:00:00
336;315,145;327;2006-03-1912:15:00;2006-03-19-00:00:00;2006-03-19-00:00:00
356;289,474;330;2006-03-2012:15:00;2006-03-2011:30:00;2006-03-20-00:00:00
331;299,743;319;2006-03-2110:15:00;2006-03-2123:15:00;2006-03-21-00:00:00
300;268,938;288;2006-03-22-00:00:00;2006-03-2223:15:00;2006-03-22-00:00:00
300;227,864;266;2006-03-2322:15:00;2006-03-2302:00:00;2006-03-23-00:00:00
305;243,267;280;2006-03-2419:30:00;2006-03-2413:00:00;2006-03-24-00:00:00
336;279,206;318;2006-03-2515:30:00;2006-03-2500:30:00;2006-03-25-00:00:00
331;268,938;308;2006-03-2601:30:00;2006-03-2623:15:00;2006-03-26-00:00:00
320;253,535;293;2006-03-2713:45:00;2006-03-2713:00:00;2006-03-27-00:00:00
279;222,73;265;2006-03-28-00:00:00;2006-03-2813:45:00;2006-03-28-00:00:00
248;207,328;233;2006-03-29-00:00:00;2006-03-2922:45:00;2006-03-29-00:00:00
218;176,523;206;2006-03-3003:15:00;2006-03-3023:30:00;2006-03-30-00:00:00
207;176,523;191;2006-03-3104:15:00;2006-03-31-00:00:00;2006-03-31-00:00:00
192;161,12;181;2006-04-0114:45:00;2006-04-0123:30:00;2006-04-01-00:00:00
192;161,12;174;2006-04-0203:00:00;2006-04-02-00:00:00;2006-04-02-00:00:00
171;150,852;165;2006-04-0300:15:00;2006-04-0323:45:00;2006-04-03-00:00:00
192;84,108;150;2006-04-0409:30:00;2006-04-0408:30:00;2006-04-04-00:00:00
151;135,449;145;2006-04-0508:30:00;2006-04-0522:15:00;2006-04-05-00:00:00
151;130,315;141;2006-04-0615:15:00;2006-04-0602:30:00;2006-04-06-00:00:00
141;114,913;131;2006-04-0710:45:00;2006-04-0720:30:00;2006-04-07-00:00:00
125;114,913;121;2006-04-0808:15:00;2006-04-0803:45:00;2006-04-08-00:00:00
120;99,51;114;2006-04-0902:30:00;2006-04-0922:30:00;2006-04-09-00:00:00
120;104,644;114;2006-04-1004:30:00;2006-04-1000:30:00;2006-04-10-00:00:00
156;73,839;121;2006-04-1102:00:00;2006-04-1100:45:00;2006-04-11-00:00:00
120;89,242;104;2006-04-1204:45:00;2006-04-1213:45:00;2006-04-12-00:00:00
105;94,376;100;2006-04-13-00:00:00;2006-04-1307:15:00;2006-04-13-00:00:00
100;89,242;95;2006-04-14-00:00:00;2006-04-1402:45:00;2006-04-14-00:00:00
100;89,242;93;2006-04-15-00:00:00;2006-04-1503:15:00;2006-04-15-00:00:00
110;53,303;94;2006-04-1608:30:00;2006-04-1607:30:00;2006-04-16-00:00:00
110;89,242;96;2006-04-1722:30:00;2006-04-1700:45:00;2006-04-17-00:00:00
166;104,644;140;2006-04-1810:00:00;2006-04-1800:15:00;2006-04-18-00:00:00
182;125,181;171;2006-04-1905:45:00;2006-04-1920:00:00;2006-04-19-00:00:00
161;145,718;157;2006-04-2000:15:00;2006-04-2022:45:00;2006-04-20-00:00:00
171;99,51;148;2006-04-2120:30:00;2006-04-2119:30:00;2006-04-21-00:00:00
479;140,583;244;2006-04-2223:45:00;2006-04-22-00:00:00;2006-04-22-00:00:00
551;340,816;471;2006-04-2306:00:00;2006-04-2323:15:00;2006-04-23-00:00:00
341;258,669;285;2006-04-24-00:00:00;2006-04-2421:45:00;2006-04-24-00:00:00
259;217,596;235;2006-04-25-00:00:00;2006-04-2521:00:00;2006-04-25-00:00:00
223;176,523;203;2006-04-26-00:00:00;2006-04-2622:00:00;2006-04-26-00:00:00
182;145,718;168;2006-04-27-00:00:00;2006-04-2721:15:00;2006-04-27-00:00:00
156;114,913;134;2006-04-28-00:00:00;2006-04-2818:45:00;2006-04-28-00:00:00
125;104,644;118;2006-04-29-00:00:00;2006-04-2923:30:00;2006-04-29-00:00:00
125;104,644;118;2006-04-3003:00:00;2006-04-3000:15:00;2006-04-30-00:00:00
125;109,778;118;2006-05-0109:15:00;2006-05-0122:30:00;2006-05-01-00:00:00
125;99,51;115;2006-05-0213:45:00;2006-05-0213:00:00;2006-05-02-00:00:00
115;89,242;103;2006-05-03-00:00:00;2006-05-0319:15:00;2006-05-03-00:00:00
110;43,034;89;2006-05-0408:15:00;2006-05-0407:15:00;2006-05-04-00:00:00
89;68,705;81;2006-05-0504:45:00;2006-05-0500:15:00;2006-05-05-00:00:00
94;73,839;79;2006-05-0616:30:00;2006-05-06-00:00:00;2006-05-06-00:00:00
115;84,108;98;2006-05-0716:45:00;2006-05-07-00:00:00;2006-05-07-00:00:00
130;114,913;123;2006-05-0804:45:00;2006-05-08-00:00:00;2006-05-08-00:00:00
130;104,644;120;2006-05-09-00:00:00;2006-05-0923:45:00;2006-05-09-00:00:00
115;89,242;104;2006-05-1009:15:00;2006-05-1006:30:00;2006-05-10-00:00:00
110;78,973;93;2006-05-1122:30:00;2006-05-1111:00:00;2006-05-11-00:00:00
125;99,51;110;2006-05-1210:15:00;2006-05-1222:15:00;2006-05-12-00:00:00
120;68,705;100;2006-05-1302:45:00;2006-05-1301:30:00;2006-05-13-00:00:00
105;73,839;96;2006-05-14-00:00:00;2006-05-1418:15:00;2006-05-14-00:00:00
135;68,705;110;2006-05-1523:45:00;2006-05-1522:45:00;2006-05-15-00:00:00
141;104,644;120;2006-05-16-00:00:00;2006-05-1601:15:00;2006-05-16-00:00:00
125;68,705;93;2006-05-1701:15:00;2006-05-1700:15:00;2006-05-17-00:00:00
84;63,571;74;2006-05-18-00:00:00;2006-05-1812:45:00;2006-05-18-00:00:00
94;36,88;67;2006-05-1918:15:00;2006-05-1921:45:00;2006-05-19-00:00:00
74;48,168;60;2006-05-20-00:00:00;2006-05-2016:15:00;2006-05-20-00:00:00
74;53,303;60;2006-05-2121:15:00;2006-05-21-00:00:00;2006-05-21-00:00:00
79;43,034;68;2006-05-2202:00:00;2006-05-2221:45:00;2006-05-22-00:00:00
53;34,84;42;2006-05-23-00:00:00;2006-05-2317:15:00;2006-05-23-00:00:00
38;32,8;36;2006-05-24-00:00:00;2006-05-2419:15:00;2006-05-24-00:00:00
36;27,7;32;2006-05-2501:15:00;2006-05-2521:30:00;2006-05-25-00:00:00
33;24,74;30;2006-05-2600:45:00;2006-05-2622:00:00;2006-05-26-00:00:00
37;21,78;31;2006-05-2717:15:00;2006-05-2701:15:00;2006-05-27-00:00:00
38;32,8;35;2006-05-2808:30:00;2006-05-2820:45:00;2006-05-28-00:00:00
38;31,78;35;2006-05-2901:45:00;2006-05-2917:15:00;2006-05-29-00:00:00
33;20,3;26;2006-05-30-00:00:00;2006-05-3022:45:00;2006-05-30-00:00:00
29;20,3;25;2006-05-3104:45:00;2006-05-3113:00:00;2006-05-31-00:00:00
33;26,22;30;2006-06-0113:45:00;2006-06-01-00:00:00;2006-06-01-00:00:00
32;23,26;28;2006-06-0202:30:00;2006-06-0208:45:00;2006-06-02-00:00:00
32;26,22;30;2006-06-0302:30:00;2006-06-0321:30:00;2006-06-03-00:00:00
43;27,7;36;2006-06-0412:15:00;2006-06-04-00:00:00;2006-06-04-00:00:00
43;31,78;36;2006-06-0509:00:00;2006-06-0521:15:00;2006-06-05-00:00:00
36;32,8;35;2006-06-0615:45:00;2006-06-0600:30:00;2006-06-06-00:00:00
36;31,78;33;2006-06-0702:15:00;2006-06-0704:30:00;2006-06-07-00:00:00
33;24,74;30;2006-06-08-00:00:00;2006-06-0809:30:00;2006-06-08-00:00:00
33;23,26;28;2006-06-0921:30:00;2006-06-0912:00:00;2006-06-09-00:00:00
36;26,22;32;2006-06-1019:30:00;2006-06-10-00:00:00;2006-06-10-00:00:00
64;29,74;38;2006-06-1106:30:00;2006-06-1105:00:00;2006-06-11-00:00:00
43;33,82;37;2006-06-1215:00:00;2006-06-1218:30:00;2006-06-12-00:00:00
38;33,82;36;2006-06-1307:15:00;2006-06-1304:00:00;2006-06-13-00:00:00
37;32,8;34;2006-06-14-00:00:00;2006-06-1407:15:00;2006-06-14-00:00:00
36;31,78;34;2006-06-1506:15:00;2006-06-1515:45:00;2006-06-15-00:00:00
36;29,74;33;2006-06-1621:15:00;2006-06-1623:30:00;2006-06-16-00:00:00
38;31,78;34;2006-06-1714:45:00;2006-06-17-00:00:00;2006-06-17-00:00:00
84;30,76;48;2006-06-1820:45:00;2006-06-1819:00:00;2006-06-18-00:00:00
89;34,84;55;2006-06-1907:00:00;2006-06-1905:00:00;2006-06-19-00:00:00
105;36,88;62;2006-06-2022:45:00;2006-06-2001:45:00;2006-06-20-00:00:00
130;94,376;113;2006-06-2105:30:00;2006-06-21-00:00:00;2006-06-21-00:00:00
120;78,973;99;2006-06-22-00:00:00;2006-06-2219:45:00;2006-06-22-00:00:00
100;58,437;81;2006-06-2317:15:00;2006-06-2322:00:00;2006-06-23-00:00:00
84;53,303;66;2006-06-2402:45:00;2006-06-2410:30:00;2006-06-24-00:00:00
228;63,571;132;2006-06-2517:30:00;2006-06-2500:30:00;2006-06-25-00:00:00
182;73,839;153;2006-06-2605:30:00;2006-06-2623:00:00;2006-06-26-00:00:00
156;89,242;104;2006-06-27-00:00:00;2006-06-2721:00:00;2006-06-27-00:00:00
135;89,242;109;2006-06-2822:00:00;2006-06-2802:45:00;2006-06-28-00:00:00
125;68,705;101;2006-06-29-00:00:00;2006-06-2922:15:00;2006-06-29-00:00:00
84;58,437;73;2006-06-3001:45:00;2006-06-3023:00:00;2006-06-30-00:00:00
58;35,86;46;2006-07-01-00:00:00;2006-07-0122:15:00;2006-07-01-00:00:00
48;31,78;34;2006-07-0201:15:00;2006-07-0210:00:00;2006-07-02-00:00:00
37;29,74;33;2006-07-03-00:00:00;2006-07-0320:15:00;2006-07-03-00:00:00
32;24,74;28;2006-07-04-00:00:00;2006-07-0413:15:00;2006-07-04-00:00:00
33;24,74;28;2006-07-0513:15:00;2006-07-05-00:00:00;2006-07-05-00:00:00
43;24,74;33;2006-07-0617:30:00;2006-07-0601:45:00;2006-07-06-00:00:00
64;37,9;50;2006-07-0705:45:00;2006-07-07-00:00:00;2006-07-07-00:00:00
53;37,9;44;2006-07-0813:15:00;2006-07-0807:00:00;2006-07-08-00:00:00
53;36,88;45;2006-07-0911:45:00;2006-07-0920:00:00;2006-07-09-00:00:00
58;36,88;48;2006-07-1005:15:00;2006-07-1023:45:00;2006-07-10-00:00:00
38;31,78;34;2006-07-11-00:00:00;2006-07-1107:45:00;2006-07-11-00:00:00
37;31,78;34;2006-07-1213:30:00;2006-07-12-00:00:00;2006-07-12-00:00:00
34;28,72;32;2006-07-1307:30:00;2006-07-1320:00:00;2006-07-13-00:00:00
34;29,74;32;2006-07-1409:15:00;2006-07-1400:30:00;2006-07-14-00:00:00
33;28,72;32;2006-07-1507:15:00;2006-07-1522:45:00;2006-07-15-00:00:00
34;28,72;32;2006-07-1619:15:00;2006-07-1603:45:00;2006-07-16-00:00:00
37;32,8;35;2006-07-1706:30:00;2006-07-17-00:00:00;2006-07-17-00:00:00
35;29,74;33;2006-07-18-00:00:00;2006-07-1820:30:00;2006-07-18-00:00:00
53;30,76;36;2006-07-1913:15:00;2006-07-1912:00:00;2006-07-19-00:00:00
