Acumulado;Fechaacumulado;fecha
63,746;2019-04-2708:00:00;2019-04-27-00:00:00
63,746;2019-04-2808:00:00;2019-04-28-00:00:00
63,32;2019-04-2908:00:00;2019-04-29-00:00:00
63,225;2019-04-3008:00:00;2019-04-30-00:00:00
63,249;2019-05-0108:00:00;2019-05-01-00:00:00
63,178;2019-05-0208:00:00;2019-05-02-00:00:00
63,037;2019-05-0308:00:00;2019-05-03-00:00:00
62,802;2019-05-0408:00:00;2019-05-04-00:00:00
62,591;2019-05-0508:00:00;2019-05-05-00:00:00
62,24;2019-05-0608:00:00;2019-05-06-00:00:00
62,287;2019-05-0708:00:00;2019-05-07-00:00:00
62,357;2019-05-0808:00:00;2019-05-08-00:00:00
62,38;2019-05-0908:00:00;2019-05-09-00:00:00
62,45;2019-05-1008:00:00;2019-05-10-00:00:00
62,614;2019-05-1108:00:00;2019-05-11-00:00:00
62,684;2019-05-1208:00:00;2019-05-12-00:00:00
62,684;2019-05-1308:00:00;2019-05-13-00:00:00
62,684;2019-05-1408:00:00;2019-05-14-00:00:00
62,661;2019-05-1508:00:00;2019-05-15-00:00:00
62,614;2019-05-1608:00:00;2019-05-16-00:00:00
62,614;2019-05-1708:00:00;2019-05-17-00:00:00
62,614;2019-05-1808:00:00;2019-05-18-00:00:00
62,591;2019-05-1908:00:00;2019-05-19-00:00:00
62,52;2019-05-2008:00:00;2019-05-20-00:00:00
62,52;2019-05-2108:00:00;2019-05-21-00:00:00
62,45;2019-05-2208:00:00;2019-05-22-00:00:00
62,357;2019-05-2308:00:00;2019-05-23-00:00:00
62,287;2019-05-2408:00:00;2019-05-24-00:00:00
62,217;2019-05-2508:00:00;2019-05-25-00:00:00
62,077;2019-05-2608:00:00;2019-05-26-00:00:00
61,961;2019-05-2708:00:00;2019-05-27-00:00:00
61,868;2019-05-2808:00:00;2019-05-28-00:00:00
61,729;2019-05-2908:00:00;2019-05-29-00:00:00
61,567;2019-05-3008:00:00;2019-05-30-00:00:00
61,429;2019-05-3108:00:00;2019-05-31-00:00:00
61,29;2019-06-0108:00:00;2019-06-01-00:00:00
61,083;2019-06-0208:00:00;2019-06-02-00:00:00
60,946;2019-06-0308:00:00;2019-06-03-00:00:00
60,739;2019-06-0408:00:00;2019-06-04-00:00:00
60,511;2019-06-0508:00:00;2019-06-05-00:00:00
60,374;2019-06-0608:00:00;2019-06-06-00:00:00
60,17;2019-06-0708:00:00;2019-06-07-00:00:00
59,965;2019-06-0808:00:00;2019-06-08-00:00:00
59,762;2019-06-0908:00:00;2019-06-09-00:00:00
59,536;2019-06-1008:00:00;2019-06-10-00:00:00
59,333;2019-06-1108:00:00;2019-06-11-00:00:00
59,109;2019-06-1208:00:00;2019-06-12-00:00:00
58,908;2019-06-1308:00:00;2019-06-13-00:00:00
58,707;2019-06-1408:00:00;2019-06-14-00:00:00
58,462;2019-06-1508:00:00;2019-06-15-00:00:00
58,24;2019-06-1608:00:00;2019-06-16-00:00:00
58,04;2019-06-1708:00:00;2019-06-17-00:00:00
57,82;2019-06-1808:00:00;2019-06-18-00:00:00
57,555;2019-06-1908:00:00;2019-06-19-00:00:00
57,336;2019-06-2008:00:00;2019-06-20-00:00:00
57,161;2019-06-2108:00:00;2019-06-21-00:00:00
56,942;2019-06-2208:00:00;2019-06-22-00:00:00
56,746;2019-06-2308:00:00;2019-06-23-00:00:00
56,529;2019-06-2408:00:00;2019-06-24-00:00:00
56,291;2019-06-2508:00:00;2019-06-25-00:00:00
56,032;2019-06-2608:00:00;2019-06-26-00:00:00
55,795;2019-06-2708:00:00;2019-06-27-00:00:00
55,538;2019-06-2808:00:00;2019-06-28-00:00:00
55,281;2019-06-2908:00:00;2019-06-29-00:00:00
55,025;2019-06-3008:00:00;2019-06-30-00:00:00
54,771;2019-07-0108:00:00;2019-07-01-00:00:00
54,559;2019-07-0208:00:00;2019-07-02-00:00:00
54,348;2019-07-0308:00:00;2019-07-03-00:00:00
54,095;2019-07-0408:00:00;2019-07-04-00:00:00
53,843;2019-07-0508:00:00;2019-07-05-00:00:00
53,592;2019-07-0608:00:00;2019-07-06-00:00:00
53,321;2019-07-0708:00:00;2019-07-07-00:00:00
53,072;2019-07-0808:00:00;2019-07-08-00:00:00
52,865;2019-07-0908:00:00;2019-07-09-00:00:00
52,617;2019-07-1008:00:00;2019-07-10-00:00:00
52,37;2019-07-1108:00:00;2019-07-11-00:00:00
52,104;2019-07-1208:00:00;2019-07-12-00:00:00
51,859;2019-07-1308:00:00;2019-07-13-00:00:00
51,614;2019-07-1408:00:00;2019-07-14-00:00:00
51,371;2019-07-1508:00:00;2019-07-15-00:00:00
51,047;2019-07-1608:00:00;2019-07-16-00:00:00
50,725;2019-07-1708:00:00;2019-07-17-00:00:00
50,424;2019-07-1808:00:00;2019-07-18-00:00:00
50,104;2019-07-1908:00:00;2019-07-19-00:00:00
49,806;2019-07-2008:00:00;2019-07-20-00:00:00
49,469;2019-07-2108:00:00;2019-07-21-00:00:00
49,193;2019-07-2208:00:00;2019-07-22-00:00:00
48,859;2019-07-2308:00:00;2019-07-23-00:00:00
48,527;2019-07-2408:00:00;2019-07-24-00:00:00
48,196;2019-07-2508:00:00;2019-07-25-00:00:00
47,867;2019-07-2608:00:00;2019-07-26-00:00:00
47,462;2019-07-2708:00:00;2019-07-27-00:00:00
47,117;2019-07-2808:00:00;2019-07-28-00:00:00
46,755;2019-07-2908:00:00;2019-07-29-00:00:00
46,394;2019-07-3008:00:00;2019-07-30-00:00:00
46,017;2019-07-3108:00:00;2019-07-31-00:00:00
45,641;2019-08-0108:00:00;2019-08-01-00:00:00
45,324;2019-08-0208:00:00;2019-08-02-00:00:00
45,007;2019-08-0308:00:00;2019-08-03-00:00:00
44,674;2019-08-0408:00:00;2019-08-04-00:00:00
44,324;2019-08-0508:00:00;2019-08-05-00:00:00
43,994;2019-08-0608:00:00;2019-08-06-00:00:00
43,611;2019-08-0708:00:00;2019-08-07-00:00:00
43,248;2019-08-0808:00:00;2019-08-08-00:00:00
42,869;2019-08-0908:00:00;2019-08-09-00:00:00
42,475;2019-08-1008:00:00;2019-08-10-00:00:00
42,065;2019-08-1108:00:00;2019-08-11-00:00:00
41,675;2019-08-1208:00:00;2019-08-12-00:00:00
41,269;2019-08-1308:00:00;2019-08-13-00:00:00
40,902;2019-08-1408:00:00;2019-08-14-00:00:00
40,536;2019-08-1508:00:00;2019-08-15-00:00:00
40,172;2019-08-1608:00:00;2019-08-16-00:00:00
39,827;2019-08-1708:00:00;2019-08-17-00:00:00
39,468;2019-08-1808:00:00;2019-08-18-00:00:00
39,093;2019-08-1908:00:00;2019-08-19-00:00:00
38,72;2019-08-2008:00:00;2019-08-20-00:00:00
38,366;2019-08-2108:00:00;2019-08-21-00:00:00
38,048;2019-08-2208:00:00;2019-08-22-00:00:00
37,698;2019-08-2308:00:00;2019-08-23-00:00:00
37,383;2019-08-2408:00:00;2019-08-24-00:00:00
37,07;2019-08-2508:00:00;2019-08-25-00:00:00
36,725;2019-08-2608:00:00;2019-08-26-00:00:00
36,431;2019-08-2708:00:00;2019-08-27-00:00:00
36,123;2019-08-2808:00:00;2019-08-28-00:00:00
35,832;2019-08-2908:00:00;2019-08-29-00:00:00
35,543;2019-08-3008:00:00;2019-08-30-00:00:00
35,27;2019-08-3108:00:00;2019-08-31-00:00:00
34,984;2019-09-0108:00:00;2019-09-01-00:00:00
34,682;2019-09-0208:00:00;2019-09-02-00:00:00
34,304;2019-09-0308:00:00;2019-09-03-00:00:00
34,006;2019-09-0408:00:00;2019-09-04-00:00:00
33,741;2019-09-0508:00:00;2019-09-05-00:00:00
33,446;2019-09-0608:00:00;2019-09-06-00:00:00
33,168;2019-09-0708:00:00;2019-09-07-00:00:00
32,922;2019-09-0808:00:00;2019-09-08-00:00:00
32,678;2019-09-0908:00:00;2019-09-09-00:00:00
32,388;2019-09-1008:00:00;2019-09-10-00:00:00
32,206;2019-09-1108:00:00;2019-09-11-00:00:00
31,964;2019-09-1208:00:00;2019-09-12-00:00:00
31,784;2019-09-1308:00:00;2019-09-13-00:00:00
31,559;2019-09-1408:00:00;2019-09-14-00:00:00
31,364;2019-09-1508:00:00;2019-09-15-00:00:00
31,141;2019-09-1608:00:00;2019-09-16-00:00:00
30,948;2019-09-1708:00:00;2019-09-17-00:00:00
30,771;2019-09-1808:00:00;2019-09-18-00:00:00
30,609;2019-09-1908:00:00;2019-09-19-00:00:00
30,477;2019-09-2008:00:00;2019-09-20-00:00:00
30,447;2019-09-2108:00:00;2019-09-21-00:00:00
30,33;2019-09-2208:00:00;2019-09-22-00:00:00
30,228;2019-09-2308:00:00;2019-09-23-00:00:00
30,097;2019-09-2408:00:00;2019-09-24-00:00:00
29,966;2019-09-2508:00:00;2019-09-25-00:00:00
29,821;2019-09-2608:00:00;2019-09-26-00:00:00
29,69;2019-09-2708:00:00;2019-09-27-00:00:00
29,517;2019-09-2808:00:00;2019-09-28-00:00:00
29,33;2019-09-2908:00:00;2019-09-29-00:00:00
29,13;2019-09-3008:00:00;2019-09-30-00:00:00
28,944;2019-10-0108:00:00;2019-10-01-00:00:00
28,759;2019-10-0208:00:00;2019-10-02-00:00:00
28,547;2019-10-0308:00:00;2019-10-03-00:00:00
28,335;2019-10-0408:00:00;2019-10-04-00:00:00
28,166;2019-10-0508:00:00;2019-10-05-00:00:00
27,984;2019-10-0608:00:00;2019-10-06-00:00:00
27,761;2019-10-0708:00:00;2019-10-07-00:00:00
27,567;2019-10-0808:00:00;2019-10-08-00:00:00
27,373;2019-10-0908:00:00;2019-10-09-00:00:00
27,167;2019-10-1008:00:00;2019-10-10-00:00:00
27,002;2019-10-1108:00:00;2019-10-11-00:00:00
26,879;2019-10-1208:00:00;2019-10-12-00:00:00
26,715;2019-10-1308:00:00;2019-10-13-00:00:00
26,579;2019-10-1408:00:00;2019-10-14-00:00:00
26,376;2019-10-1508:00:00;2019-10-15-00:00:00
26,241;2019-10-1608:00:00;2019-10-16-00:00:00
26,079;2019-10-1708:00:00;2019-10-17-00:00:00
25,999;2019-10-1808:00:00;2019-10-18-00:00:00
25,918;2019-10-1908:00:00;2019-10-19-00:00:00
25,865;2019-10-2008:00:00;2019-10-20-00:00:00
25,798;2019-10-2108:00:00;2019-10-21-00:00:00
25,745;2019-10-2208:00:00;2019-10-22-00:00:00
25,705;2019-10-2308:00:00;2019-10-23-00:00:00
25,718;2019-10-2408:00:00;2019-10-24-00:00:00
25,745;2019-10-2508:00:00;2019-10-25-00:00:00
25,745;2019-10-2608:00:00;2019-10-26-00:00:00
25,665;2019-10-2708:00:00;2019-10-27-00:00:00
25,625;2019-10-2808:00:00;2019-10-28-00:00:00
25,585;2019-10-2908:00:00;2019-10-29-00:00:00
25,505;2019-10-3008:00:00;2019-10-30-00:00:00
25,452;2019-10-3108:00:00;2019-10-31-00:00:00
25,412;2019-11-0108:00:00;2019-11-01-00:00:00
25,373;2019-11-0208:00:00;2019-11-02-00:00:00
25,545;2019-11-0308:00:00;2019-11-03-00:00:00
25,945;2019-11-0408:00:00;2019-11-04-00:00:00
26,824;2019-11-0508:00:00;2019-11-05-00:00:00
27,29;2019-11-0608:00:00;2019-11-06-00:00:00
27,553;2019-11-0708:00:00;2019-11-07-00:00:00
27,845;2019-11-0808:00:00;2019-11-08-00:00:00
28,04;2019-11-0908:00:00;2019-11-09-00:00:00
28,279;2019-11-1008:00:00;2019-11-10-00:00:00
28,589;2019-11-1108:00:00;2019-11-11-00:00:00
28,887;2019-11-1208:00:00;2019-11-12-00:00:00
29,287;2019-11-1308:00:00;2019-11-13-00:00:00
30,199;2019-11-1408:00:00;2019-11-14-00:00:00
30,948;2019-11-1508:00:00;2019-11-15-00:00:00
31,499;2019-11-1608:00:00;2019-11-16-00:00:00
31,889;2019-11-1708:00:00;2019-11-17-00:00:00
32,297;2019-11-1808:00:00;2019-11-18-00:00:00
32,678;2019-11-1908:00:00;2019-11-19-00:00:00
32,999;2019-11-2008:00:00;2019-11-20-00:00:00
33,261;2019-11-2108:00:00;2019-11-21-00:00:00
33,617;2019-11-2208:00:00;2019-11-22-00:00:00
34,888;2019-11-2308:00:00;2019-11-23-00:00:00
36,22;2019-11-2408:00:00;2019-11-24-00:00:00
37,037;2019-11-2508:00:00;2019-11-25-00:00:00
37,998;2019-11-2608:00:00;2019-11-26-00:00:00
39,673;2019-11-2708:00:00;2019-11-27-00:00:00
41,811;2019-11-2808:00:00;2019-11-28-00:00:00
44,785;2019-11-2908:00:00;2019-11-29-00:00:00
46,984;2019-11-3008:00:00;2019-11-30-00:00:00
49,628;2019-12-0108:00:00;2019-12-01-00:00:00
51,533;2019-12-0208:00:00;2019-12-02-00:00:00
52,494;2019-12-0308:00:00;2019-12-03-00:00:00
53,031;2019-12-0408:00:00;2019-12-04-00:00:00
53,405;2019-12-0508:00:00;2019-12-05-00:00:00
53,634;2019-12-0608:00:00;2019-12-06-00:00:00
53,697;2019-12-0708:00:00;2019-12-07-00:00:00
53,739;2019-12-0808:00:00;2019-12-08-00:00:00
53,718;2019-12-0908:00:00;2019-12-09-00:00:00
53,634;2019-12-1008:00:00;2019-12-10-00:00:00
53,801;2019-12-1108:00:00;2019-12-11-00:00:00
53,969;2019-12-1208:00:00;2019-12-12-00:00:00
55,196;2019-12-1308:00:00;2019-12-13-00:00:00
56,399;2019-12-1408:00:00;2019-12-14-00:00:00
57,095;2019-12-1508:00:00;2019-12-15-00:00:00
57,533;2019-12-1608:00:00;2019-12-16-00:00:00
57,82;2019-12-1708:00:00;2019-12-17-00:00:00
58,018;2019-12-1808:00:00;2019-12-18-00:00:00
58,085;2019-12-1908:00:00;2019-12-19-00:00:00
60,648;2019-12-2008:00:00;2019-12-20-00:00:00
63,249;2019-12-2108:00:00;2019-12-21-00:00:00
62,802;2019-12-2208:00:00;2019-12-22-00:00:00
61,359;2019-12-2308:00:00;2019-12-23-00:00:00
59,536;2019-12-2408:00:00;2019-12-24-00:00:00
59,762;2019-12-2508:00:00;2019-12-25-00:00:00
59,965;2019-12-2608:00:00;2019-12-26-00:00:00
59,875;2019-12-2708:00:00;2019-12-27-00:00:00
59,807;2019-12-2808:00:00;2019-12-28-00:00:00
59,671;2019-12-2908:00:00;2019-12-29-00:00:00
59,423;2019-12-3008:00:00;2019-12-30-00:00:00
59,109;2019-12-3108:00:00;2019-12-31-00:00:00
58,841;2020-01-0108:00:00;2020-01-01-00:00:00
58,373;2020-01-0208:00:00;2020-01-02-00:00:00
58,351;2020-01-0308:00:00;2020-01-03-00:00:00
58,284;2020-01-0408:00:00;2020-01-04-00:00:00
58,217;2020-01-0508:00:00;2020-01-05-00:00:00
58,085;2020-01-0608:00:00;2020-01-06-00:00:00
57,952;2020-01-0708:00:00;2020-01-07-00:00:00
57,974;2020-01-0808:00:00;2020-01-08-00:00:00
58,018;2020-01-0908:00:00;2020-01-09-00:00:00
58,085;2020-01-1008:00:00;2020-01-10-00:00:00
58,04;2020-01-1108:00:00;2020-01-11-00:00:00
58,04;2020-01-1208:00:00;2020-01-12-00:00:00
58,018;2020-01-1308:00:00;2020-01-13-00:00:00
58,018;2020-01-1408:00:00;2020-01-14-00:00:00
57,974;2020-01-1508:00:00;2020-01-15-00:00:00
57,952;2020-01-1608:00:00;2020-01-16-00:00:00
57,886;2020-01-1708:00:00;2020-01-17-00:00:00
57,886;2020-01-1808:00:00;2020-01-18-00:00:00
57,886;2020-01-1908:00:00;2020-01-19-00:00:00
57,621;2020-01-2008:00:00;2020-01-20-00:00:00
57,533;2020-01-2108:00:00;2020-01-21-00:00:00
57,555;2020-01-2208:00:00;2020-01-22-00:00:00
57,533;2020-01-2308:00:00;2020-01-23-00:00:00
57,489;2020-01-2408:00:00;2020-01-24-00:00:00
57,424;2020-01-2508:00:00;2020-01-25-00:00:00
57,489;2020-01-2608:00:00;2020-01-26-00:00:00
57,555;2020-01-2708:00:00;2020-01-27-00:00:00
57,886;2020-01-2808:00:00;2020-01-28-00:00:00
58,662;2020-01-2908:00:00;2020-01-29-00:00:00
59,762;2020-01-3008:00:00;2020-01-30-00:00:00
60,397;2020-01-3108:00:00;2020-01-31-00:00:00
60,785;2020-02-0108:00:00;2020-02-01-00:00:00
61,244;2020-02-0208:00:00;2020-02-02-00:00:00
61,498;2020-02-0308:00:00;2020-02-03-00:00:00
61,521;2020-02-0408:00:00;2020-02-04-00:00:00
61,452;2020-02-0508:00:00;2020-02-05-00:00:00
61,29;2020-02-0608:00:00;2020-02-06-00:00:00
61,083;2020-02-0708:00:00;2020-02-07-00:00:00
60,785;2020-02-0808:00:00;2020-02-08-00:00:00
60,443;2020-02-0908:00:00;2020-02-09-00:00:00
60,101;2020-02-1008:00:00;2020-02-10-00:00:00
60,17;2020-02-1108:00:00;2020-02-11-00:00:00
60,26;2020-02-1208:00:00;2020-02-12-00:00:00
60,374;2020-02-1308:00:00;2020-02-13-00:00:00
60,397;2020-02-1408:00:00;2020-02-14-00:00:00
60,443;2020-02-1508:00:00;2020-02-15-00:00:00
60,465;2020-02-1608:00:00;2020-02-16-00:00:00
60,465;2020-02-1708:00:00;2020-02-17-00:00:00
60,465;2020-02-1808:00:00;2020-02-18-00:00:00
60,443;2020-02-1908:00:00;2020-02-19-00:00:00
60,397;2020-02-2008:00:00;2020-02-20-00:00:00
60,329;2020-02-2108:00:00;2020-02-21-00:00:00
60,374;2020-02-2208:00:00;2020-02-22-00:00:00
60,26;2020-02-2308:00:00;2020-02-23-00:00:00
60,238;2020-02-2408:00:00;2020-02-24-00:00:00
60,124;2020-02-2508:00:00;2020-02-25-00:00:00
60,033;2020-02-2608:00:00;2020-02-26-00:00:00
59,943;2020-02-2708:00:00;2020-02-27-00:00:00
59,875;2020-02-2808:00:00;2020-02-28-00:00:00
59,807;2020-02-2908:00:00;2020-02-29-00:00:00
59,671;2020-03-0108:00:00;2020-03-01-00:00:00
60,101;2020-03-0208:00:00;2020-03-02-00:00:00
60,969;2020-03-0308:00:00;2020-03-03-00:00:00
61,66;2020-03-0408:00:00;2020-03-04-00:00:00
62,147;2020-03-0508:00:00;2020-03-05-00:00:00
62,684;2020-03-0608:00:00;2020-03-06-00:00:00
62,872;2020-03-0708:00:00;2020-03-07-00:00:00
62,825;2020-03-0808:00:00;2020-03-08-00:00:00
62,661;2020-03-0908:00:00;2020-03-09-00:00:00
62,357;2020-03-1008:00:00;2020-03-10-00:00:00
62,427;2020-03-1108:00:00;2020-03-11-00:00:00
62,474;2020-03-1208:00:00;2020-03-12-00:00:00
62,52;2020-03-1308:00:00;2020-03-13-00:00:00
62,474;2020-03-1408:00:00;2020-03-14-00:00:00
62,357;2020-03-1508:00:00;2020-03-15-00:00:00
62,38;2020-03-1608:00:00;2020-03-16-00:00:00
61,521;2020-03-1708:00:00;2020-03-17-00:00:00
61,752;2020-03-1808:00:00;2020-03-18-00:00:00
62,031;2020-03-1908:00:00;2020-03-19-00:00:00
62,101;2020-03-2008:00:00;2020-03-20-00:00:00
62,077;2020-03-2108:00:00;2020-03-21-00:00:00
61,891;2020-03-2208:00:00;2020-03-22-00:00:00
61,567;2020-03-2308:00:00;2020-03-23-00:00:00
61,66;2020-03-2408:00:00;2020-03-24-00:00:00
61,729;2020-03-2508:00:00;2020-03-25-00:00:00
61,683;2020-03-2608:00:00;2020-03-26-00:00:00
61,66;2020-03-2708:00:00;2020-03-27-00:00:00
61,567;2020-03-2808:00:00;2020-03-28-00:00:00
61,429;2020-03-2908:00:00;2020-03-29-00:00:00
61,29;2020-03-3008:00:00;2020-03-30-00:00:00
61,083;2020-03-3108:00:00;2020-03-31-00:00:00
61,152;2020-04-0108:00:00;2020-04-01-00:00:00
61,244;2020-04-0208:00:00;2020-04-02-00:00:00
61,359;2020-04-0308:00:00;2020-04-03-00:00:00
61,429;2020-04-0408:00:00;2020-04-04-00:00:00
61,429;2020-04-0508:00:00;2020-04-05-00:00:00
61,498;2020-04-0608:00:00;2020-04-06-00:00:00
61,498;2020-04-0708:00:00;2020-04-07-00:00:00
61,567;2020-04-0808:00:00;2020-04-08-00:00:00
61,66;2020-04-0908:00:00;2020-04-09-00:00:00
61,729;2020-04-1008:00:00;2020-04-10-00:00:00
61,752;2020-04-1108:00:00;2020-04-11-00:00:00
62,008;2020-04-1208:00:00;2020-04-12-00:00:00
62,31;2020-04-1308:00:00;2020-04-13-00:00:00
62,591;2020-04-1408:00:00;2020-04-14-00:00:00
62,872;2020-04-1508:00:00;2020-04-15-00:00:00
63,107;2020-04-1608:00:00;2020-04-16-00:00:00
63,249;2020-04-1708:00:00;2020-04-17-00:00:00
63,107;2020-04-1808:00:00;2020-04-18-00:00:00
62,966;2020-04-1908:00:00;2020-04-19-00:00:00
62,943;2020-04-2008:00:00;2020-04-20-00:00:00
62,825;2020-04-2108:00:00;2020-04-21-00:00:00
62,684;2020-04-2208:00:00;2020-04-22-00:00:00
62,52;2020-04-2308:00:00;2020-04-23-00:00:00
62,287;2020-04-2408:00:00;2020-04-24-00:00:00
62,101;2020-04-2508:00:00;2020-04-25-00:00:00
62,357;2020-04-2608:00:00;2020-04-26-00:00:00
62,661;2020-04-2708:00:00;2020-04-27-00:00:00
62,896;2020-04-2808:00:00;2020-04-28-00:00:00
63,013;2020-04-2908:00:00;2020-04-29-00:00:00
63,013;2020-04-3008:00:00;2020-04-30-00:00:00
62,943;2020-05-0108:00:00;2020-05-01-00:00:00
62,825;2020-05-0208:00:00;2020-05-02-00:00:00
62,614;2020-05-0308:00:00;2020-05-03-00:00:00
62,427;2020-05-0408:00:00;2020-05-04-00:00:00
62,591;2020-05-0508:00:00;2020-05-05-00:00:00
62,731;2020-05-0608:00:00;2020-05-06-00:00:00
62,872;2020-05-0708:00:00;2020-05-07-00:00:00
62,966;2020-05-0808:00:00;2020-05-08-00:00:00
63,037;2020-05-0908:00:00;2020-05-09-00:00:00
63,107;2020-05-1008:00:00;2020-05-10-00:00:00
63,154;2020-05-1108:00:00;2020-05-11-00:00:00
63,225;2020-05-1208:00:00;2020-05-12-00:00:00
63,249;2020-05-1308:00:00;2020-05-13-00:00:00
63,084;2020-05-1408:00:00;2020-05-14-00:00:00
62,896;2020-05-1508:00:00;2020-05-15-00:00:00
62,731;2020-05-1608:00:00;2020-05-16-00:00:00
62,474;2020-05-1708:00:00;2020-05-17-00:00:00
62,24;2020-05-1808:00:00;2020-05-18-00:00:00
62,217;2020-05-1908:00:00;2020-05-19-00:00:00
62,17;2020-05-2008:00:00;2020-05-20-00:00:00
62,147;2020-05-2108:00:00;2020-05-21-00:00:00
62,077;2020-05-2208:00:00;2020-05-22-00:00:00
62,008;2020-05-2308:00:00;2020-05-23-00:00:00
61,891;2020-05-2408:00:00;2020-05-24-00:00:00
61,799;2020-05-2508:00:00;2020-05-25-00:00:00
61,683;2020-05-2608:00:00;2020-05-26-00:00:00
61,66;2020-05-2708:00:00;2020-05-27-00:00:00
61,498;2020-05-2808:00:00;2020-05-28-00:00:00
61,429;2020-05-2908:00:00;2020-05-29-00:00:00
61,29;2020-05-3008:00:00;2020-05-30-00:00:00
61,152;2020-05-3108:00:00;2020-05-31-00:00:00
61,014;2020-06-0108:00:00;2020-06-01-00:00:00
60,877;2020-06-0208:00:00;2020-06-02-00:00:00
60,671;2020-06-0308:00:00;2020-06-03-00:00:00
60,511;2020-06-0408:00:00;2020-06-04-00:00:00
60,329;2020-06-0508:00:00;2020-06-05-00:00:00
60,17;2020-06-0608:00:00;2020-06-06-00:00:00
59,965;2020-06-0708:00:00;2020-06-07-00:00:00
59,762;2020-06-0808:00:00;2020-06-08-00:00:00
59,604;2020-06-0908:00:00;2020-06-09-00:00:00
59,401;2020-06-1008:00:00;2020-06-10-00:00:00
59,199;2020-06-1108:00:00;2020-06-11-00:00:00
59,109;2020-06-1208:00:00;2020-06-12-00:00:00
59,042;2020-06-1308:00:00;2020-06-13-00:00:00
58,975;2020-06-1408:00:00;2020-06-14-00:00:00
58,863;2020-06-1508:00:00;2020-06-15-00:00:00
58,729;2020-06-1608:00:00;2020-06-16-00:00:00
58,662;2020-06-1708:00:00;2020-06-17-00:00:00
58,528;2020-06-1808:00:00;2020-06-18-00:00:00
58,439;2020-06-1908:00:00;2020-06-19-00:00:00
58,306;2020-06-2008:00:00;2020-06-20-00:00:00
58,217;2020-06-2108:00:00;2020-06-21-00:00:00
58,04;2020-06-2208:00:00;2020-06-22-00:00:00
57,82;2020-06-2308:00:00;2020-06-23-00:00:00
57,687;2020-06-2408:00:00;2020-06-24-00:00:00
57,424;2020-06-2508:00:00;2020-06-25-00:00:00
57,226;2020-06-2608:00:00;2020-06-26-00:00:00
57,008;2020-06-2708:00:00;2020-06-27-00:00:00
56,79;2020-06-2808:00:00;2020-06-28-00:00:00
56,594;2020-06-2908:00:00;2020-06-29-00:00:00
56,291;2020-06-3008:00:00;2020-06-30-00:00:00
56,14;2020-07-0108:00:00;2020-07-01-00:00:00
55,924;2020-07-0208:00:00;2020-07-02-00:00:00
55,623;2020-07-0308:00:00;2020-07-03-00:00:00
55,367;2020-07-0408:00:00;2020-07-04-00:00:00
55,153;2020-07-0508:00:00;2020-07-05-00:00:00
54,94;2020-07-0608:00:00;2020-07-06-00:00:00
54,644;2020-07-0708:00:00;2020-07-07-00:00:00
54,411;2020-07-0808:00:00;2020-07-08-00:00:00
54,158;2020-07-0908:00:00;2020-07-09-00:00:00
53,99;2020-07-1008:00:00;2020-07-10-00:00:00
53,739;2020-07-1108:00:00;2020-07-11-00:00:00
53,509;2020-07-1208:00:00;2020-07-12-00:00:00
53,342;2020-07-1308:00:00;2020-07-13-00:00:00
53,155;2020-07-1408:00:00;2020-07-14-00:00:00
52,927;2020-07-1508:00:00;2020-07-15-00:00:00
52,679;2020-07-1608:00:00;2020-07-16-00:00:00
52,432;2020-07-1708:00:00;2020-07-17-00:00:00
52,165;2020-07-1808:00:00;2020-07-18-00:00:00
51,92;2020-07-1908:00:00;2020-07-19-00:00:00
51,675;2020-07-2008:00:00;2020-07-20-00:00:00
51,431;2020-07-2108:00:00;2020-07-21-00:00:00
51,183;2020-07-2208:00:00;2020-07-22-00:00:00
50,947;2020-07-2308:00:00;2020-07-23-00:00:00
50,664;2020-07-2408:00:00;2020-07-24-00:00:00
50,384;2020-07-2508:00:00;2020-07-25-00:00:00
50,124;2020-07-2608:00:00;2020-07-26-00:00:00
49,885;2020-07-2708:00:00;2020-07-27-00:00:00
49,568;2020-07-2808:00:00;2020-07-28-00:00:00
49,311;2020-07-2908:00:00;2020-07-29-00:00:00
48,977;2020-07-3008:00:00;2020-07-30-00:00:00
48,644;2020-07-3108:00:00;2020-07-31-00:00:00
48,313;2020-08-0108:00:00;2020-08-01-00:00:00
48,003;2020-08-0208:00:00;2020-08-02-00:00:00
47,693;2020-08-0308:00:00;2020-08-03-00:00:00
47,366;2020-08-0408:00:00;2020-08-04-00:00:00
47,098;2020-08-0508:00:00;2020-08-05-00:00:00
46,755;2020-08-0608:00:00;2020-08-06-00:00:00
46,413;2020-08-0708:00:00;2020-08-07-00:00:00
46,055;2020-08-0808:00:00;2020-08-08-00:00:00
45,716;2020-08-0908:00:00;2020-08-09-00:00:00
45,417;2020-08-1008:00:00;2020-08-10-00:00:00
45,063;2020-08-1108:00:00;2020-08-11-00:00:00
44,73;2020-08-1208:00:00;2020-08-12-00:00:00
44,434;2020-08-1308:00:00;2020-08-13-00:00:00
44,067;2020-08-1408:00:00;2020-08-14-00:00:00
43,72;2020-08-1508:00:00;2020-08-15-00:00:00
43,375;2020-08-1608:00:00;2020-08-16-00:00:00
43,032;2020-08-1708:00:00;2020-08-17-00:00:00
42,672;2020-08-1808:00:00;2020-08-18-00:00:00
42,314;2020-08-1908:00:00;2020-08-19-00:00:00
41,976;2020-08-2008:00:00;2020-08-20-00:00:00
